id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,year,state,LEAID,zip_code,school_type,school_level,charter,school_code,id_support,Tot_salary_exp,Tot_salary_exp_federal
360015101952,0.11214953271028,0.794759825327511,0.760330578512397,90556.0,20.5921855921856,0.561946902654867,2016-2017,NY,3600151,11209,Regular School,High,No,48.0,170993000048,4177319.176396777,4755672.987192238
360015102036,0.0976744186046512,0.388625592417062,0.737732656514382,38708.0,19.1514041514042,0.69740376007162,2016-2017,NY,3600151,11214,Regular School,High,No,48.0,170993000048,2496907.7891602702,2792548.2777994648
360015105955,0.0968152866242038,0.29613960867266,0.874233128834356,28477.0,17.4664224664225,0.830543933054393,2016-2017,NY,3600151,11204,Regular School,Other,No,48.0,170993000048,2165317.6082547763,2405171.1970383055
360015201906,0.122740247383444,0.824183976261128,1.0,31795.0,18.003663003663,0.620840630472855,2016-2017,NY,3600152,11235,Regular School,High,No,48.0,170993000048,2272855.1131161945,2530800.8644835013
360015201943,0.0933512424445937,0.587735276259866,0.94005994005994,51875.0,20.8363858363858,0.45680856360468,2016-2017,NY,3600152,11230,Regular School,High,No,48.0,170993000048,2923654.7323948597,3291091.3448616266
360015203107,0.114959114959115,0.530906011854361,0.961038961038961,49435.0,18.7118437118437,0.666666666666667,2016-2017,NY,3600152,11214,Regular School,Other,No,48.0,170993000048,2844573.5341262994,3198705.5013752636
360015204312,0.0610687022900763,0.546957175056349,0.888311688311688,57500.0,19.6398046398046,0.778191489361702,2016-2017,NY,3600152,11223,Regular School,High,No,48.0,170993000048,3105962.9274798306,3504071.182402286
360015205823,0.104750304506699,0.448826291079812,0.748400852878465,39936.0,15.6593406593407,0.911854103343465,2016-2017,NY,3600152,11214,Regular School,High,No,48.0,170993000048,2536707.7482720944,2839044.234809519
360015205826,0.0755813953488372,0.778764335923049,0.4,47740.0,18.0769230769231,0.994094488188976,2016-2017,NY,3600152,11224,Regular School,High,No,48.0,170993000048,2789638.0188183924,3134527.613523811
360015205827,0.104750304506699,0.448826291079812,0.748400852878465,39936.0,15.02442002442,0.756838905775076,2016-2017,NY,3600152,11214,Regular School,High,No,48.0,170993000048,2536707.758252548,2839044.2516194177
360015205926,0.104750304506699,0.448826291079812,0.748400852878465,39936.0,19.7863247863248,0.649819494584838,2016-2017,NY,3600152,11214,Regular School,Other,No,48.0,170993000048,2536707.67835384,2839044.1164664747
360015205940,0.104750304506699,0.448826291079812,0.748400852878465,39936.0,15.1953601953602,0.840304182509506,2016-2017,NY,3600152,11214,Regular School,High,No,48.0,170993000048,2536707.755731332,2839044.247392075
360015205941,0.104750304506699,0.448826291079812,0.748400852878465,39936.0,16.8559218559219,0.714285714285714,2016-2017,NY,3600152,11214,Regular School,High,No,48.0,170993000048,2536707.7275167443,2839044.1996275634
360015300829,0.0852526641457546,0.813103448275862,0.906499429874572,86719.0,21.2759462759463,0.592532467532468,2016-2017,NY,3600153,11218,Regular School,High,No,48.0,170993000048,4052960.682253823,4610392.3449713085
360015300871,0.0628717077315208,0.693788819875776,0.565400843881857,52036.0,23.7179487179487,0.341254752851711,2016-2017,NY,3600153,11235,Regular School,High,No,48.0,170993000048,2928872.750500932,3297187.2214286383
360015302009,0.10485651214128,0.735150925024343,1.0,61742.0,19.9328449328449,0.53270725388601,2016-2017,NY,3600153,11229,Regular School,High,No,48.0,170993000048,3243447.592089956,3664686.3387182346
360015302032,0.085348506401138,0.734508243320068,0.661521499448732,56786.0,22.9120879120879,0.420196280991736,2016-2017,NY,3600153,11210,Regular School,High,No,48.0,170993000048,3082821.8883888503,3477036.8536608187
360015302873,0.151486988847584,0.625563909774436,0.536666666666667,41667.0,15.5616605616606,0.578070175438597,2016-2017,NY,3600153,11235,Regular School,Not reported,No,48.0,170993000048,2592810.0516506173,2904585.221472065
360015805847,0.138161273754494,0.599833263859942,0.407938257993385,36585.0,20.6654456654457,0.549046321525886,2016-2017,NY,3600158,10030,Regular School,Other,Yes,5847.0,360015805847,5582436.19,5896731.19
360016305923,0.104456157163392,0.5601622352411,0.55184331797235,43672.0,17.2954822954823,0.674342105263158,2016-2017,NY,3600163,10463,Regular School,High,Yes,48.0,170993000048,2657792.758606357,2980500.63981108
360016505889,0.234890965732087,0.378378378378378,0.452107279693487,21311.0,17.7350427350427,0.864158829676071,2016-2017,NY,3600165,10474,Regular School,Other,Yes,5889.0,360016505889,11156303.71,11862456.71
360016605902,0.126937984496124,0.366475462077757,0.389498432601881,35867.0,20.2503052503052,0.759829968119022,2016-2017,NY,3600166,11237,Regular School,Other,Yes,5902.0,360016605902,10664072.26,11136578.26
360016705891,0.123913043478261,0.648913619501855,0.336758893280632,43965.0,18.2234432234432,0.906666666666667,2016-2017,NY,3600167,10031,Regular School,Other,Yes,5891.0,360016705891,7482881.08,7482881.08
360017005867,0.0350404312668464,0.869816272965879,0.695754716981132,65379.0,18.3699633699634,0.743227326266195,2016-2017,NY,3600170,11238,Regular School,Other,Yes,5867.0,360017005867,8825151.0,9454007.0
360094806058,0.0512351326623971,0.930188679245283,0.38785046728972,91875.0,16.6605616605617,0.706185567010309,2016-2017,NY,3600948,11222,Regular School,High,Yes,6058.0,360094806058,2020509.14,2248693.14
360095906073,0.158559401309635,0.43692710606722,0.290490341753343,31424.0,15.8058608058608,0.87964989059081,2016-2017,NY,3600959,10454,Regular School,High,Yes,6073.0,360095906073,3402702.28,3615691.28
360096306039,0.17243920412675,0.324689357104268,0.417848206839033,20678.0,18.4188034188034,0.844632768361582,2016-2017,NY,3600963,10455,Regular School,High,Yes,6039.0,360096306039,3924690.0,4330653.0
360103606225,0.114269942036986,0.593686868686869,0.43037037037037,33792.0,15.6105006105006,0.779545454545455,2016-2017,NY,3601036,10029,Regular School,High,Yes,6225.0,360103606225,6756819.0,6972624.0
360104106263,0.169593345656192,0.472695584817971,0.258130918073281,28015.0,15.6105006105006,0.686567164179104,2016-2017,NY,3601041,10463,Regular School,High,Yes,6263.0,360104106263,5887771.0,5887771.0
360104706254,0.169593345656192,0.472695584817971,0.258130918073281,28015.0,17.2222222222222,0.670422535211268,2016-2017,NY,3601047,10463,Regular School,High,Yes,6254.0,360104706254,4760427.0,4760427.0
370001100400,0.173529411764706,0.567880794701987,0.228828828828829,32444.0,17.3199023199023,0.689684569479966,2016-2017,NC,3700011,28304,Regular School,High,No,394.0,370001100394,990526.0,1175838.0
370001100402,0.185979971387697,0.492850333651096,0.456418383518225,33850.0,20.5677655677656,0.383615084525358,2016-2017,NC,3700011,28301,Regular School,High,No,394.0,370001100394,990526.0,1175838.0
370001100420,0.226935312831389,0.440178571428571,0.241545893719807,29135.0,21.1538461538462,0.187861271676301,2016-2017,NC,3700011,28306,Regular School,High,No,394.0,370001100394,990526.0,1175838.0
370001100426,0.143299425033171,0.761231542569903,0.631143552311435,54716.0,19.1025641025641,0.450617283950617,2016-2017,NC,3700011,28311,Regular School,High,No,394.0,370001100394,990526.0,1175838.0
370001100433,0.126862666129682,0.71433389544688,0.50392749244713,59118.0,17.6373626373626,0.489911727616646,2016-2017,NC,3700011,28304,Regular School,High,No,394.0,370001100394,990526.0,1175838.0
370001100436,0.144416151327756,0.614517061885483,0.575051975051975,33935.0,19.4200244200244,0.428888888888889,2016-2017,NC,3700011,28348,Regular School,High,No,394.0,370001100394,990526.0,1175838.0
370001100445,0.17752808988764,0.713499514405957,0.407207207207207,46797.0,16.2454212454212,0.620659722222222,2016-2017,NC,3700011,28303,Regular School,High,No,394.0,370001100394,990526.0,1175838.0
370001102124,0.218468468468468,0.614237288135593,0.376666666666667,32708.0,17.3199023199023,0.600771456123433,2016-2017,NC,3700011,28301,Regular School,High,No,394.0,370001100394,990526.0,1175838.0
370001102132,0.28626320845341,0.608404611379695,0.291170945522855,27105.0,18.7362637362637,0.410828025477707,2016-2017,NC,3700011,28301,Regular School,High,No,394.0,370001100394,990526.0,1175838.0
370001102134,0.077145612343298,0.750356633380884,0.583516483516484,48309.0,21.2759462759463,0.369462025316456,2016-2017,NC,3700011,28303,Regular School,High,No,394.0,370001100394,990526.0,1175838.0
370001102512,0.127015144113337,0.703782405439864,0.718776550552252,83359.0,22.0573870573871,0.210280373831776,2016-2017,NC,3700011,28306,Regular School,High,No,394.0,370001100394,990526.0,1175838.0
370001102663,0.0694471015879089,0.640923566878981,0.684654300168634,61784.0,20.3479853479853,0.329838709677419,2016-2017,NC,3700011,28348,Regular School,High,No,394.0,370001100394,990526.0,1175838.0
370001103228,0.0605828220858896,0.778576094056172,0.373626373626374,41281.0,20.7142857142857,0.455621301775148,2016-2017,NC,3700011,28303,Regular School,High,No,394.0,370001100394,990526.0,1175838.0
370001201491,0.14270887389725,0.536889332003988,0.268170426065163,34051.0,20.4456654456654,0.51963746223565,2016-2017,NC,3700012,28513,Regular School,High,No,4.0,370001200004,1884145.0,2469528.0
370001201495,0.0643356643356643,0.791194968553459,0.710242587601078,68563.0,22.2771672771673,0.292897548711502,2016-2017,NC,3700012,27858,Regular School,High,No,4.0,370001200004,1884145.0,2469528.0
370001201497,0.145778114350625,0.529926496324816,0.494223363286264,32847.0,19.2002442002442,0.548764629388817,2016-2017,NC,3700012,27828,Regular School,High,No,4.0,370001200004,1884145.0,2469528.0
370001201502,0.178741865509761,0.480806766428107,0.512534818941504,40156.0,18.2478632478632,0.612359550561798,2016-2017,NC,3700012,27812,Regular School,High,No,4.0,370001200004,1884145.0,2469528.0
370001202142,0.237738985868662,0.461644782308224,0.205347593582888,20028.0,21.7643467643468,0.474635163307853,2016-2017,NC,3700012,27834,Regular School,High,No,4.0,370001200004,1884145.0,2469528.0
370001202616,0.0647342995169082,0.812149935372684,0.748106060606061,53840.0,19.4932844932845,0.421151439299124,2016-2017,NC,3700012,28590,Regular School,High,No,4.0,370001200004,1884145.0,2469528.0
370003000006,0.11123595505618,0.706502636203866,0.552311435523114,47589.0,21.5445665445665,0.313790255986788,2016-2017,NC,3700030,27302,Regular School,High,No,1.0,370003000001,2129081.0,2372441.0
370003000009,0.193798449612403,0.581016949152542,0.510178117048346,40179.0,17.8083028083028,0.589588377723971,2016-2017,NC,3700030,27253,Regular School,High,No,1.0,370003000001,2129081.0,2372441.0
370003000016,0.0716763005780347,0.610727562400425,0.755296610169492,63300.0,20.9340659340659,0.312204989885367,2016-2017,NC,3700030,27253,Regular School,High,No,1.0,370003000001,2129081.0,2372441.0
370003000019,0.0764558770989639,0.59788566953798,0.693859649122807,50795.0,21.4957264957265,0.214827295703454,2016-2017,NC,3700030,27244,Regular School,High,No,1.0,370003000001,2129081.0,2372441.0
370003000202,0.124731841863316,0.366755319148936,0.439549681840431,31536.0,18.7606837606838,0.747695852534562,2016-2017,NC,3700030,27217,Regular School,High,No,1.0,370003000001,2129081.0,2372441.0
370003000207,0.162439024390244,0.635341726618705,0.349827387802071,30522.0,19.981684981685,0.463456577815993,2016-2017,NC,3700030,27215,Regular School,High,No,1.0,370003000001,2129081.0,2372441.0
370009000028,0.113857677902622,0.43873643905552,0.574603174603175,35464.0,20.958485958486,0.359752321981424,2016-2017,NC,3700090,28681,Regular School,High,No,28.0,370009000028,5252506.0,5891175.0
370012000037,0.135240572171652,0.432318992654774,0.586291309669523,24957.0,20.6166056166056,0.440347071583514,2016-2017,NC,3700120,28675,Regular School,High,No,37.0,370012000037,2152278.0,2372373.0
370018002054,0.327654947444726,0.510609171800137,0.161073825503356,31549.0,16.5873015873016,0.665151515151515,2016-2017,NC,3700180,28170,Regular School,High,No,42.0,370018000042,841007.0,927314.0
370018002748,0.176130895091434,0.353609766364976,0.652536929993577,40605.0,18.2722832722833,0.474285714285714,2016-2017,NC,3700180,28135,Regular School,High,No,42.0,370018000042,841007.0,927314.0
370018002973,0.327654947444726,0.510609171800137,0.161073825503356,31549.0,17.2954822954823,0.58,2016-2017,NC,3700180,28170,Regular School,High,No,42.0,370018000042,841007.0,927314.0
370021002425,0.114911989372302,0.531811263318113,0.543135783945986,32926.0,20.8608058608059,0.417786970010341,2016-2017,NC,3700210,28694,Regular School,High,No,971.0,370021000971,1988687.0,2590914.0
370024000062,0.177809388335704,0.484018264840183,0.607594936708861,34171.0,19.957264957265,0.575,2016-2017,NC,3700240,27203,Regular School,High,No,62.0,370024000062,4593747.41,5023571.86
370027000070,0.198902606310014,0.617464788732394,0.173967459324155,17130.0,22.2527472527473,0.368672397325692,2016-2017,NC,3700270,28803,Regular School,High,No,70.0,370027000070,6004574.0,6006853.0
370027002749,0.198902606310014,0.617464788732394,0.173967459324155,17130.0,23.962148962149,0.224264705882353,2016-2017,NC,3700270,28803,Regular School,High,No,70.0,370027000070,6004574.0,6006853.0
370030000081,0.0725964682799215,0.514936708860759,0.745070422535211,39423.0,20.958485958486,0.436363636363636,2016-2017,NC,3700300,28657,Regular School,High,No,81.0,370030000081,1656502.0,1894515.0
370033001926,0.104499274310595,0.686967113276492,0.330081300813008,29126.0,19.2979242979243,0.500486854917235,2016-2017,NC,3700330,27889,Regular School,High,No,91.0,370033000091,2138169.0,2491561.0
370033002224,0.118614718614719,0.45084971676108,0.665033680342927,35500.0,17.979242979243,0.393181818181818,2016-2017,NC,3700330,27865,Regular School,High,No,91.0,370033000091,2138169.0,2491561.0
370033002504,0.123420387531592,0.414197105444521,0.574418604651163,38068.0,19.4932844932845,0.56857855361596,2016-2017,NC,3700330,27817,Regular School,High,No,91.0,370033000091,2138169.0,2491561.0
370036000101,0.0928652321630804,0.480279580629056,0.408672798948752,30962.0,14.7069597069597,0.813953488372093,2016-2017,NC,3700360,27983,Regular School,High,No,101.0,370036000101,2235124.0,2857400.0
370036002918,0.0928652321630804,0.480279580629056,0.408672798948752,30962.0,17.8327228327228,0.445121951219512,2016-2017,NC,3700360,27983,Regular School,High,No,101.0,370036000101,2235124.0,2857400.0
370039000116,0.213675213675214,0.571782945736434,0.315789473684211,23879.0,16.8559218559219,0.623277182235835,2016-2017,NC,3700390,28337,Regular School,High,No,109.0,370039000109,621631.93,729592.19
370039002620,0.160152931180969,0.513429106808245,0.544401544401544,25180.0,17.1489621489621,0.509234828496042,2016-2017,NC,3700390,28320,Regular School,High,No,109.0,370039000109,621631.93,729592.19
370042000125,0.09534706331045,0.567369093231162,0.517801374141162,45272.0,19.5421245421245,0.465807730426165,2016-2017,NC,3700420,28451,Regular School,High,No,53.0,370042000053,2358415.0,3314976.0
370042000127,0.0986418870621873,0.535901926444834,0.697102721685689,42355.0,21.3736263736264,0.388990825688073,2016-2017,NC,3700420,28461,Regular School,High,No,53.0,370042000053,2358415.0,3314976.0
370042000132,0.236923076923077,0.439209726443769,0.568575233022636,36597.0,20.8608058608059,0.424265259984928,2016-2017,NC,3700420,28470,Regular School,High,No,53.0,370042000053,2358415.0,3314976.0
370042002898,0.1840888066605,0.497737556561086,0.571225071225071,47149.0,23.6202686202686,0.370106761565836,2016-2017,NC,3700420,28422,Regular School,High,No,53.0,370042000053,2358415.0,3314976.0
370045000133,0.0488565488565489,0.759095378564405,0.835205992509363,76250.0,22.7167277167277,0.334044065387349,2016-2017,NC,3700450,28803,Regular School,High,No,133.0,370045000133,4420505.0,5079484.0
370045000142,0.0899308224442736,0.536430566133536,0.651737451737452,38117.0,21.6422466422466,0.38276299112801,2016-2017,NC,3700450,28711,Regular School,High,No,133.0,370045000133,4420505.0,5079484.0
370045000143,0.0621088107847858,0.601205857019811,0.713679745493107,43657.0,19.8595848595849,0.54066985645933,2016-2017,NC,3700450,28806,Regular School,High,No,133.0,370045000133,4420505.0,5079484.0
370045000147,0.0809982486865149,0.69727626459144,0.747777777777778,49592.0,20.9340659340659,0.435406698564593,2016-2017,NC,3700450,28715,Regular School,High,No,133.0,370045000133,4420505.0,5079484.0
370045000156,0.0389667250437828,0.641791044776119,0.811704834605598,52981.0,22.6678876678877,0.312783318223028,2016-2017,NC,3700450,28787,Regular School,High,No,133.0,370045000133,4420505.0,5079484.0
370045000164,0.0727221279003962,0.897382741642913,0.74665676077266,61314.0,22.985347985348,0.314920634920635,2016-2017,NC,3700450,28803,Regular School,High,No,133.0,370045000133,4420505.0,5079484.0
370045002661,0.198902606310014,0.617464788732394,0.173967459324155,17130.0,21.7887667887668,0.36283185840708,2016-2017,NC,3700450,28801,Regular School,High,No,133.0,370045000133,4420505.0,5079484.0
370048000174,0.150282485875706,0.410222804718218,0.664210526315789,29646.0,20.3724053724054,0.439024390243902,2016-2017,NC,3700480,28612,Regular School,High,No,105.0,370048000105,1568778.0,1747964.0
370048000176,0.164370982552801,0.48314606741573,0.551155115511551,35332.0,21.2515262515263,0.463045414069457,2016-2017,NC,3700480,28655,Regular School,High,No,105.0,370048000105,1568778.0,1747964.0
370048002832,0.205174761688606,0.455815578064967,0.73753280839895,40227.0,23.2783882783883,0.394296951819076,2016-2017,NC,3700480,28655,Regular School,High,No,105.0,370048000105,1568778.0,1747964.0
370048002836,0.130420390599139,0.5066358915176,0.682148040638607,43750.0,22.4725274725275,0.368556701030928,2016-2017,NC,3700480,28690,Regular School,High,No,105.0,370048000105,1568778.0,1747964.0
370053000210,0.169905331340309,0.589194224499301,0.444790046656299,42173.0,19.2979242979243,0.389197776012708,2016-2017,NC,3700530,28025,Regular School,High,No,208.0,370053000208,3086919.0,3740286.0
370053000215,0.114192495921697,0.598521467159511,0.741085271317829,53091.0,20.7142857142857,0.287104622871046,2016-2017,NC,3700530,28124,Regular School,High,No,208.0,370053000208,3086919.0,3740286.0
370053000216,0.141205873164636,0.622078720787208,0.606976744186047,46200.0,21.3736263736264,0.37145390070922,2016-2017,NC,3700530,28027,Regular School,High,No,208.0,370053000208,3086919.0,3740286.0
370053000378,0.0532734274711168,0.721953837895867,0.700365408038977,54096.0,21.8376068376068,0.434675431388661,2016-2017,NC,3700530,28025,Regular School,High,No,208.0,370053000208,3086919.0,3740286.0
370053002570,0.0906293706293706,0.759193680196132,0.749423963133641,69848.0,22.0818070818071,0.357462686567164,2016-2017,NC,3700530,28027,Regular School,High,No,208.0,370053000208,3086919.0,3740286.0
370053002833,0.0464708461201228,0.811457720227585,0.76711915535445,84730.0,22.5946275946276,0.12869924294563,2016-2017,NC,3700530,28075,Regular School,High,No,208.0,370053000208,3086919.0,3740286.0
370053003083,0.0719408337068579,0.88215836262146,0.925798371947401,111228.0,22.0573870573871,0.146253602305476,2016-2017,NC,3700530,28027,Regular School,High,No,208.0,370053000208,3086919.0,3740286.0
370053003159,0.0367751060820368,0.727868852459016,0.908183632734531,73400.0,23.5958485958486,0.298701298701299,2016-2017,NC,3700530,28027,Regular School,High,No,208.0,370053000208,3086919.0,3740286.0
370058000231,0.109422492401216,0.667961165048544,0.840085287846482,45891.0,20.6654456654457,0.427033492822966,2016-2017,NC,3700580,28645,Regular School,High,No,221.0,370058000221,1340810.0,1673209.0
370058000239,0.0753768844221105,0.396610169491525,0.627039627039627,35938.0,21.6910866910867,0.351697629724536,2016-2017,NC,3700580,28638,Regular School,High,No,221.0,370058000221,1340810.0,1673209.0
370058000241,0.126045400238949,0.457066189624329,0.618236472945892,32225.0,18.956043956044,0.568516421291053,2016-2017,NC,3700580,28645,Regular School,High,No,221.0,370058000221,1340810.0,1673209.0
370058002880,0.126960040465352,0.5875,0.673366834170854,48889.0,21.959706959707,0.33641975308642,2016-2017,NC,3700580,28638,Regular School,High,No,221.0,370058000221,1340810.0,1673209.0
370060000246,0.11969111969112,0.392894461859979,0.448275862068966,25651.0,20.4945054945055,0.182222222222222,2016-2017,NC,3700600,27921,Regular School,High,No,246.0,370060000246,2112500.0,2379788.0
370063000253,0.112506035731531,0.654980079681275,0.672922252010724,53681.0,21.6422466422466,0.346620450606586,2016-2017,NC,3700630,28516,Regular School,High,No,249.0,370063000249,496356.0,691852.0
370063000259,0.00694444444444444,0.760898282694848,0.566137566137566,53929.0,22.4236874236874,0.290718038528897,2016-2017,NC,3700630,28557,Regular School,High,No,249.0,370063000249,496356.0,691852.0
370063002369,0.161832061068702,0.58984375,0.635658914728682,47434.0,23.1562881562882,0.196013289036545,2016-2017,NC,3700630,28570,Regular School,High,No,249.0,370063000249,496356.0,691852.0
370066000264,0.197595399895452,0.441744548286604,0.395,29500.0,19.2490842490842,0.489873417721519,2016-2017,NC,3700660,27379,Regular School,High,No,117.0,370066000117,1438100.0,1593241.0
370069000274,0.0742832319721981,0.511294370742202,0.731100478468899,51406.0,21.5201465201465,0.261271676300578,2016-2017,NC,3700690,28609,Regular School,High,No,273.0,370069000273,1971767.0,2501126.0
370069000277,0.0830903790087464,0.633780991735537,0.781285231116122,47109.0,19.4688644688645,0.461699895068206,2016-2017,NC,3700690,28610,Regular School,High,No,273.0,370069000273,1971767.0,2501126.0
370069000282,0.0710382513661202,0.4784140969163,0.816037735849057,47476.0,22.4481074481074,0.291214215202369,2016-2017,NC,3700690,28658,Regular School,High,No,273.0,370069000273,1971767.0,2501126.0
370069000285,0.0883008356545961,0.560052562417871,0.747790218031821,48552.0,20.030525030525,0.401668653158522,2016-2017,NC,3700690,28650,Regular School,High,No,273.0,370069000273,1971767.0,2501126.0
370069000290,0.10519536281666,0.630751964085297,0.681878306878307,52813.0,21.6666666666667,0.399046104928458,2016-2017,NC,3700690,28601,Regular School,High,No,273.0,370069000273,1971767.0,2501126.0
370069002753,0.179587831207066,0.321288295365279,0.443447037701975,31011.0,22.008547008547,0.371104815864023,2016-2017,NC,3700690,28602,Regular School,High,No,273.0,370069000273,1971767.0,2501126.0
370072000295,0.047112462006079,0.970546318289786,0.91044776119403,135781.0,26.2087912087912,0.179886685552408,2016-2017,NC,3700720,27516,Regular School,High,No,294.0,370072000294,2640757.0,3033530.0
370072001942,0.0119047619047619,0.894736842105263,0.906112469437653,91771.0,26.5262515262515,0.176011355571327,2016-2017,NC,3700720,27514,Regular School,High,No,294.0,370072000294,2640757.0,3033530.0
370072002823,0.0743034055727554,0.874156545209177,0.779353374929098,87472.0,25.964590964591,0.181005586592179,2016-2017,NC,3700720,27510,Regular School,High,No,294.0,370072000294,2640757.0,3033530.0
370075000306,0.140197152245345,0.431667403803627,0.721064814814815,45250.0,19.1025641025641,0.286075949367089,2016-2017,NC,3700750,27207,Regular School,High,No,304.0,370075000304,1064369.0,1284377.0
370075000311,0.192022590893046,0.378499827169029,0.563683866753756,36683.0,18.0525030525031,0.613259668508287,2016-2017,NC,3700750,27344,Regular School,High,No,304.0,370075000304,1064369.0,1284377.0
370075000313,0.128991060025543,0.693184261449151,0.758444216990788,58150.0,21.7155067155067,0.240103270223752,2016-2017,NC,3700750,27312,Regular School,High,No,304.0,370075000304,1064369.0,1284377.0
370078000318,0.142150803461063,0.474458874458874,0.679956896551724,30771.0,19.2979242979243,0.427480916030534,2016-2017,NC,3700780,28901,Regular School,High,No,317.0,370078000317,1499951.0,1895819.0
370078000323,0.0668006027122049,0.567708333333333,0.68444165621079,33757.0,21.3003663003663,0.457142857142857,2016-2017,NC,3700780,28906,Regular School,High,No,317.0,370078000317,1499951.0,1895819.0
370078002626,0.0884520884520884,0.522839506172839,0.895348837209302,34906.0,19.3223443223443,0.436274509803922,2016-2017,NC,3700780,28906,Regular School,High,No,317.0,370078000317,1499951.0,1895819.0
370084000330,0.245283018867925,0.50471293916024,0.420321637426901,25747.0,18.4676434676435,0.496951219512195,2016-2017,NC,3700840,27932,Regular School,High,No,327.0,370084000327,1823597.0,2076817.0
370087000333,0.164839982463832,0.580114449213162,0.6522506619594,31956.0,21.7643467643468,0.390581717451524,2016-2017,NC,3700870,28904,Regular School,High,No,332.0,370087000332,1518542.0,2474027.0
370090000336,0.116175156389634,0.434538152610442,0.639185257032008,38582.0,18.980463980464,0.497678737233055,2016-2017,NC,3700900,28090,Regular School,High,No,335.0,370090000335,2077460.0,2698570.0
370090000340,0.125822368421053,0.644948755490483,0.682852807283763,50825.0,19.9328449328449,0.45016077170418,2016-2017,NC,3700900,28152,Regular School,High,No,335.0,370090000335,2077460.0,2698570.0
370090002714,0.085177733065057,0.629051266941662,0.685545722713864,41130.0,21.6422466422466,0.424050632911392,2016-2017,NC,3700900,28086,Regular School,High,No,335.0,370090000335,2077460.0,2698570.0
370090002720,0.247666905958363,0.534580498866213,0.285266457680251,27116.0,20.4212454212454,0.56687898089172,2016-2017,NC,3700900,28152,Regular School,High,No,335.0,370090000335,2077460.0,2698570.0
370090003030,0.130168453292496,0.578397212543554,0.501445086705202,44805.0,21.031746031746,0.562814070351759,2016-2017,NC,3700900,28152,Regular School,High,No,335.0,370090000335,2077460.0,2698570.0
370093000353,0.117387188387504,0.474402730375427,0.470160871821484,36967.0,18.5164835164835,0.5688296313810706,2016-2017,NC,3700930,28328,Regular School,High,No,352.0,370093000352,2022834.0,2292484.0
370096000145,0.032520325203252,0.745062836624776,0.664739884393064,44375.0,16.6849816849817,0.470707070707071,2016-2017,NC,3700960,28450,Regular School,High,No,145.0,370096000145,1722825.0,1913201.0
370096000237,0.0792079207920792,0.50206782464847,0.48256880733945,23689.0,18.2478632478632,0.403921568627451,2016-2017,NC,3700960,28463,Regular School,High,No,145.0,370096000145,1722825.0,1913201.0
370096000373,0.0759144237405107,0.484525080042689,0.56289707750953,35541.0,17.3443223443223,0.610619469026549,2016-2017,NC,3700960,28430,Regular School,High,No,145.0,370096000145,1722825.0,1913201.0
370096002902,0.206896551724138,0.472006220839813,0.282142857142857,24007.0,18.956043956044,0.472727272727273,2016-2017,NC,3700960,28472,Regular School,High,No,145.0,370096000145,1722825.0,1913201.0
370108000449,0.11509900990099,0.519044911881751,0.464285714285714,46469.0,21.8620268620269,0.222885572139303,2016-2017,NC,3701080,27917,Regular School,High,No,448.0,370108000448,1429548.0,1429548.0
370108003037,0.0714681440443213,0.565414775072224,0.825027685492802,62212.0,22.0573870573871,0.199134199134199,2016-2017,NC,3701080,27929,Regular School,High,No,448.0,370108000448,1429548.0,1429548.0
370111000454,0.0449129239230064,0.651826963460731,0.658836689038031,47095.0,19.6886446886447,0.306122448979592,2016-2017,NC,3701110,27920,Regular School,Other,No,454.0,370111000454,1911392.0,2251216.0
370111000457,0.0713183081197901,0.682065997130559,0.616459627329193,56516.0,21.031746031746,0.292993630573248,2016-2017,NC,3701110,27954,Regular School,High,No,454.0,370111000454,1911392.0,2251216.0
370111002724,0.0428626100267891,0.746965098634294,0.483617300131062,56929.0,22.5213675213675,0.185414091470952,2016-2017,NC,3701110,27948,Regular School,High,No,454.0,370111000454,1911392.0,2251216.0
370114000459,0.113425184235822,0.52711157455683,0.737099402498642,47576.0,20.958485958486,0.369587109768379,2016-2017,NC,3701140,27292,Regular School,High,No,458.0,370114000458,2339552.0,2877395.0
370114000467,0.182495344506518,0.47972730534625,0.535828877005348,35419.0,20.4456654456654,0.325388601036269,2016-2017,NC,3701140,27360,Regular School,High,No,458.0,370114000458,2339552.0,2877395.0
370114000471,0.0687248322147651,0.645046871041297,0.780100937274694,64864.0,20.4945054945055,0.232954545454545,2016-2017,NC,3701140,27360,Regular School,High,No,458.0,370114000458,2339552.0,2877395.0
370114000475,0.125307125307125,0.598029556650246,0.7372634643377,52611.0,21.6178266178266,0.227814569536424,2016-2017,NC,3701140,27295,Regular School,High,No,458.0,370114000458,2339552.0,2877395.0
370114000484,0.131330182309251,0.47062179121506,0.593682699210337,43497.0,20.8852258852259,0.36737400530504,2016-2017,NC,3701140,27295,Regular School,High,No,458.0,370114000458,2339552.0,2877395.0
370114002216,0.167064439140811,0.388241525423729,0.443765281173594,32179.0,19.2246642246642,0.424528301886792,2016-2017,NC,3701140,27239,Regular School,High,No,458.0,370114000458,2339552.0,2877395.0
370117000486,0.096308867204073,0.48836225137537,0.684262948207171,39286.0,22.0818070818071,0.305995475113122,2016-2017,NC,3701170,27028,Regular School,High,No,485.0,370117000485,1747655.0,2256315.0
